title,description
손흥민 리그 17호골... '한국인 유럽 리그 최다 득점' 기록 타이,"토트넘 홋스퍼의 손흥민이 또 한 번 한국 축구의 역사를 썼다.8일(한국시각) 2020/21시즌 프리미어리그 35라운드 리즈 유나이티드와 토트넘 홋스퍼의 경기가 열렸다.손흥민은 케인, 베일과 함께 토트넘의 공격진으로 선발... "
"5대리그에 10명도 없는 10-10…손흥민, 두 시즌 연속 달성","손흥민(29, 토트넘 핫스퍼)이 두 시즌 연속 10(골)-10(도움) 클럽에 이름을 올렸다. 손흥민은 3일(한국시간) 영국 런던 토트넘 핫스퍼 스타디움에서 열린 2020-2021시즌 잉글랜드 프리미어리그 34라운드 셰필드... "
"손흥민, 개인 한 시즌 최다골 타이… 10골-10도움도 기록",손흥민(29·토트넘 홋스퍼)이 개인 한 시즌 공식전 최다골 타이기록을 썼다. 손흥민은 3일(이하 한국시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 2020~2021시즌 잉글랜드 프리미어리그(EPL) 34라운드 셰필드... 
"'리즈전 득점' 손흥민, 개인 기록 갈아치우고 구단 역사에 이름 새기고",리즈유나이티드전 득점으로 손흥민(토트넘홋스퍼)은 개인 기록은 물론 구단 기록도 다시 썼다. 토트넘은... 전반 25분 손흥민이 1-1을 만든 만회골을 넣었지만 수비가 무너졌다. 4위 첼시 추격을 위해 승점 3점이... 
"손흥민, 개인 최다 22골...리그 17골은 '차붐'과 타이",손흥민 선수가 한 시즌 개인 최다 득점 기록을 새로 썼습니다. 차범근 전 감독이 세운 한국 선수의 유럽리그 시즌 최다 골과도 동률을 이뤘습니다. 조성호 기자의 보도입니다. [기자] 굵은 빗줄기 속에서도 손흥민의... 
"손흥민, 두 시즌 연속 리그 10골-10도움 달성",프리미어리그 토트넘의 손흥민 선수가 두 시즌 연속 리그 10골-10도움 기록을 달성했습니다. 셰필드와의 홈경기에 선발 출전한 손흥민은 후반 16분 가레스 베일의 두번째 득점을 도우며 리그 10호 어시스트를... 
"손흥민은 구경도 못했는데… 25세 코망, 10번째 리그 우승","서른을 앞두고 있는 토트넘의 손흥민(29)이 단 한 번도 우승하지 못했다는 사실을 떠올린다면 대단한... 참고로 손흥민은 2020-21시즌 카라바오컵(잉글랜드 리그컵)을 포함, 2018-19 유럽축구연맹(UEFA) 챔피언스리그... "
구단 최초 2시즌 연속 10-10…진정한 토털 패키지로 거듭나는 손흥민,골과 도움 모두 많은 손흥민(29·토트넘)은 뭐든 다 잘하는 ‘토털 패키지’다. 이런 손흥민이 2경기 연속 골에 도움까지 추가하며 구단 역사에 기념비적인 업적을 세웠다. 손흥민은 3일 영국 런던 토트넘 홋스퍼... 
리그 16호 골 넣는 손흥민,손흥민이 2일(현지시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 셰필드 유나이티드와의 2020-21시즌 잉글랜드 프리미어리그(EPL) 34라운드 후반 32분 팀의 네 번째 골을 넣고 있다. 손흥민은 1골-1도움으로... 
[EPL현장]'손흥민 리그 17호골!' 토트넘과 리즈 1-1로 전반 진행중,손흥민(토트넘)이 리그 17호골을 집어넣었다. 차범근과 어깨를 나란히 했다. 손흥민은 8일 오후(현지시각) 영국 리즈 엘라드로드에서 열리고 있는 리즈와 토트넘의 잉글랜드 프리미어리그 경기에서 전반 24분 동점골을... 
"손흥민, 도움 이어 16호 골까지 '펄펄'…토트넘 대승",→ [원문에서 영상 보기] https://news.sbs.co.kr/n/?id=N1006304654 토트넘의 손흥민 선수가 최하위 셰필드전에서 리그 16호골과 10번째 도움을 기록하며 팀 승리를 이끌었습니다. 측면 공격수로 선발 출전한 손흥민은... 
"[GOAL 리뷰] 손흥민, 리그 17호 골... 토트넘은 리즈에 완패하며 6위",손흥민이 리그 17호 골을 터트리며 분전했지만 토트넘 홋스퍼는 리즈 유나이티드에 패하며 상승세에 제동이... 손흥민은 리그 3경기 연속 골이자 17호 골을 성공하며 차범근이 가지고 있는 한 시즌 리그 최다골 기록과... 
인종차별 문제 언급한 손흥민 우리는 다 같은 사람,손흥민(토트넘)이 우리는 다 같은 사람이라며 인종차별 근절에 동참해 줄 것을 호소했다. 토트넘 구단은 지난 5일(한국 시간) 공식 홈페이지와 SNS를 통해 손흥민을 비롯한 토트넘 남녀 축구팀 선수 등이 등장하는... 
"'1골 1도움' 손흥민, 한 시즌 최다골 타이 '2연속 10-10까지'","손흥민(29, 토트넘)이 리그 두 경기 연속골로 개인 한 시즌 최다골 타이 기록을 달성했다. 또 두 시즌 연속 10골-10도움을 기록했다. 손흥민은 3일(한국시간) 오전 3시 15분 토트넘 핫스퍼 스타디움에서 열린 2020-2021... "
[스포츠타임] 손흥민 '전설' 차붐과 나란히…한국 축구사가 바뀐다,"손흥민(28, 토트넘 홋스퍼)이 한국 축구 레전드 차범근(67)과 어깨를 나란히 했다. 8일(한국 시간) 리즈... 손흥민은 이제 단 3경기만을 남겨두고 있다. 시즌 막판 3경기 연속 골로 절정의 폼을 자랑 중이다. 이미 개인 한... "
"손흥민 1골 1도움, 토트넘 4-0 승리",손흥민이 2일(현지시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 셰필드 유나이티드와의 2020... 손흥민은 1골-1도움으로 리그 16호 골-10도움을 기록하며 팀의 4-0 승리에 이바지했다. 2021.05.03. 공감언론... 
"손흥민, 리그 '10골-10도움'…두 시즌 연속","◀ 앵커 ▶ 프리미어리그 토트넘의 손흥민 선수가 셰필드전에서 골과 도움을 각각 하나씩 기록하며, 자신의... ◀ 리포트 ▶ 리그컵 준우승의 아쉬움을 딛고 리그 경기에 나선 손흥민의 몸놀림은 어느 때보다... "
손흥민 2시즌 연속 '10-10클럽'···토트넘 최초,손흥민(29)이 토트넘 홋스퍼 구단 최초로 2시즌 연속 10골-10도움 클럽에 가입했다. 손흥민은 3일(이하 한국 시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 셰필드 유나이티드와의 2020~2021시즌 잉글랜드... 
"손흥민, 한 시즌 최다골 타이…두 시즌 연속 10-10 달성",손흥민(29·토트넘)이 한 시즌 개인 최다골을 기록하며 두 시즌 연속 10-10클럽에 가입했다. 손흥민은 한국시각으로 3일 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 2020-2021시즌 잉글랜드 프로축그... 
'차범근과 동률-개인 커리어 최다골 신기록' 손흥민에도 토트넘 1-2로 전반 종...,손흥민이 개인 한시즌 커리어 최다골(22골)은 물론 차범근의 한시즌 리그 최다골(17골)과 동률을 이뤘다.... 원정경기에서 손흥민의 골에도 전반전을 1-2로 뒤진채 마쳤다. 전반 13분만에 리즈가 왼쪽에서 낮은... 
英언론 손흥민 아름다운 피니셔…침착성 호평,"손흥민(28, 토트넘 홋스퍼)이 한 시즌 개인 최다골 기록을 새로 쓰며 커리어 하이를 찍었다. '한국 축구 레전드' 차범근 기록도 따라잡았다. 손흥민은 8일(한국 시간) 영국 웨스트요크셔주 앨런드 로드에서 열린 2020... "
"손흥민, 리그 '10골-10도움'…두 시즌 연속",◀ 앵커 ▶ 프리미어리그 토트넘의 손흥민 선수가 셰필드전에서 골과 도움을 각각 하나씩 기록했습니다.... ◀ 리포트 ▶ 리그컵 준우승의 아쉬움을 딛고 리그 경기에 나선 손흥민의 몸놀림은 어느 때보다 가벼웠습니다.... 
"스퍼트 시작한 손흥민, 토트넘에 UCL 티켓 안길까",주춤하던 손흥민(29)이 '스퍼트'를 시작했다. 손흥민은 3일(한국시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 셰필드와의 2020-2021시즌 잉글랜드 프리미어리그(EPL) 34라운드 홈 경기에서 팀의 두 번째 골을 돕고... 
"손흥민 인종차별 잊었나? 라멜라, 한국 팬에게 욕설 피해 (스퍼스웹)",손흥민이 인종차별을 당한 데 이어 에릭 라멜라는 한국인 팬에게 가족을 들먹인 욕까지 들었다. 라멜라는... 손흥민도 지난달 인종차별 피해를 본 바 있다. 스콧 맥토미니(맨체스터유나이티드)에게 얼굴을 가격당하고... 
"공격 본능 되살아난 손흥민, 토트넘 챔스行 기적스토리 쓸까",토트넘의 손흥민이 셰필드 유나이티드와의 EPL 34라운드 경기에서 골을 터뜨린 뒤 특유의 ‘카메라 세리머니’를 펼치고 있다. 사진=AP PHOTO[이데일리 스타in 이석무 기자] ‘슈퍼소니’ 손흥민(29)이 아쉬움의 눈물을... 
"'손흥민 리그 17호골' 토트넘, 리즈 유나이티드에 1-3 패배",손흥민이 3경기 연속골의 맹활약을 이어갔지만 토트넘은 리즈 유나이티드에 완패를 당했다. 토트넘은 8일... 손흥민은 3경기 연속골과 함께 올 시즌 리그 17호골을 성공시켜 차범근이 보유하고 있는 한국 선수 유럽... 
"'차붐과 나란히!'...손흥민, 리즈 상대로 리그 17호골 폭발"," 오종헌 기자 = 손흥민이 동점골을 터뜨리며 새로운 역사를 썼다. 토트넘 훗스퍼는 8일 오후 8시 30분... 최전방에 케인이 포진했고 손흥민, 알리, 베일이 그 뒤를 받쳤다. 로 셀소와 호이비에르가 중원을 구축했고... "
"손흥민, EPL 주간 베스트11 선정",손흥민(사진=연합뉴스).  잉글랜드 프로축구 토트넘의 손흥민(29)이 2020~2021 프리미어리그(EPL) 34라운드 공식 주간 베스트11에 선정됐다. EPL 사무국이 5일(한국시간) 홈페이지와 SNS를 통해 공개한 '앨런 시어러의... 
시원했던 손흥민의 1골 1도움...2시즌 연속 EPL 10-10 클럽,"손흥민(29·토트넘)이 1골 1도움으로 오랜 만에 시원한 경기력을 뽐내며 두 시즌 연속 잉글랜드 프로축구... 해트트릭에 손흥민의 1골 1도움, 세르쥬 오리에의 2도움을 묶어 4-0으로 이겼다. 2연승한 토트넘은 승점 56점... "
"손흥민, 英매체 선정 EPL 최고 FW 3위...순도면에서 1위 케인-2위 살라 이상","손흥민(토트넘)이 영국 매체가 선정한 이번 시즌 프리미어리그 최고의 공격수 3위에 꼽혔다. 순도 면에선... 손흥민은 톱 10에 포함된 데 이어 해리 케인(토트넘), 모하메드 살라(리버풀)에 이어 3위에 랭크됐다.... "
미키타리안도 합류… ‘손흥민 포함’ 10-10 클럽 가입한 9명은?,그중 토트넘 홋스퍼 간판스타 손흥민은 지난 시즌에 이어 이번 시즌에도 10-10을 넘어섰다. 토트넘 역사상 최초로 2시즌 연속 리그 10-10을 이룬 선수가 됐다. 손흥민은 현재 잉글랜드 프리미어리그(EPL) 34경기에... 
"토트넘, 2G 연속 같은 베스트11 예상…손흥민, 수비공간 넓은 리즈 격파 선봉","최전방에 해리 케인이, 2선에는 왼쪽부터 손흥민·델레 알리·가레스 베일, 중앙 미드필더에는 지오반니... 손흥민은 3경기 연속골에 도전한다. 지난 1월 리즈전에서 1골·1도움으로 3-0 승리에 앞장섰던 손흥민은 최근... "
[스포츠 영상] 손흥민 '한 시즌 최다 22호골 신기록',손흥민 선수가 어제 3경기 연속골로 자신의 한 시즌 최다골 기록을 세웠죠. 하지만 토트넘은 3대1로 패해 7위로 떨어지면서 챔피언스리그 진출이 더 어렵게 됐습니다. 일요일 밤 스포츠뉴스였습니다.
"손흥민, 한 시즌 최다골 타이기록…10-10 클럽 가입",토트넘 홋스퍼의 손흥민이 시즌 16호 골로 자신의 한 시즌 최다골 타이기록을 쓰며 2시즌 연속 리그 10골-10도움 클럽에도 가입했다. 손흥민은 3일(이하 한국시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린... 
"손흥민, 리즈 원정서 차범근 넘고 韓 선수 새 역사 도전!",손흥민이 대선배 차범근의 기록 도전에 나선다. 손흥민은 8일(한국시각) 다가오는 2020/21시즌 프리미어리그 35라운드 리즈 유나이티드와 토트넘 홋스퍼의 원정 경기에 출격한다. 손흥민은 지난 34라운드 셰필드... 
"손흥민, 두 시즌 연속 리그 10골-10도움 달성","◀ 앵커 ▶ 프리미어리그 토트넘의 손흥민 선수가 셰필드전에서 골과 도움을 각각 하나씩 기록하며, 자신의... ◀ 리포트 ▶ 리그컵 준우승의 아쉬움을 딛고 리그 경기에 나선 손흥민의 몸놀림은 어느 때보다... "
"토트넘 손흥민, 리즈전 EPL 시즌 22호..한 시즌 최다 골 기록",손흥민 / 사진=손흥민 인스타그램 토트넘의 손흥민이 시즌 22호 골을 성공시켰다. 10일 조선일보의 보도에 따르면 손흥민은 지난 8일 리즈 유나이티드와 벌인 프리미어리그(EPL) 원정 경기에서 0-1로 뒤지던 전반 25분... 
"'VAR에 골 취소됐지만' 손흥민, 완벽 감아차기로 16호골","손흥민(29, 토트넘 핫스퍼)이 또 다시 VAR로 골을 날렸다. 하지만 이내 오프사이드 논란 없이 골을 터뜨렸다. 손흥민은 3일(한국시간) 영국 런던 토트넘 핫스퍼 스타디움에서 열린 2020-2021시즌 잉글랜드 프리미어리그... "
"손흥민 리그 16호 골, 토트넘 4-0 대승",손흥민이 2일(현지시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 셰필드 유나이티드와의 2020... 손흥민은 1골-1도움으로 리그 16호 골-10도움을 기록하며 팀의 4-0 승리에 이바지했다. 2021.05.03. 공감언론... 
"손흥민, 한 시즌 개인 최다 골 경신 토트넘은 리즈에 덜미","손흥민(29, 토트넘)이 한 시즌 개인 최다골과 역대 유럽 진출 한국인 선수 한 시즌 리그 최다골과 타이를... 손흥민은 선발 출전해 전, 후반 교체 없이 풀타임을 소화했다. 그는 토트넘이 0-1로 끌려가고 있던 전반... "
"손흥민, 내친김에 리그 20호골 도전? 상대팀들 살펴보니...",최근 들어서 득점 감각을 끌어올린 손흥민이 리그 16호 골을 신고했다. 내친김에 리그 20호 골까지 성공할 수 있을지 관심이 쏠리고 있다. 손흥민은 지난 3일 오전 3시 15분(한국시간) 영국 런던에 위치한 토트넘 홋스퍼... 
인종 차별에 입 연 손흥민 “우린 다 정상적이고 같은 인간”,영국 프리미어리그(EPL) 토트넘 훗스퍼의 손흥민(29)이 “우리는 모두 같은 인간”이라며 인종 차별에 반대했다. 4일(현지 시각) 토트넘 구단은 구단 홈페이지와 소셜미디어(SNS)에 손흥민을 포함한 토트넘 남녀 축구팀... 
"‘1골1도움’ 손흥민, 두 시즌 연속 10-10 클럽…한 시즌 최다골 타이",손흥민(29·토트넘)이 한 시즌 개인 최다골 타이기록과 함께 두 시즌 연속 10-10 클럽에 가입했다. 손흥민은 3일(한국시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 2020~2021시즌 잉글랜드... 
"'리그 17호골+시즌 최다 득점' 손흥민, 리즈전 평점 7...팀 내 세 번째",리그 17호골로 시즌 최다 득점을 기록한 손흥민이 팀 내 두 번째로 높은 평점을 받았다. 토트넘 홋스퍼는... 손흥민은 전반 24분 결실을 봤다. 델레 알리의 패스를 받아 오른발로 득점포를 가동하면서 경기를 원점으로... 
